index,event,disaster,class_label,clean_text,has_crisis_term
4315,not_disaster,False,non-disaster,Today was great! Beautiful starry night tonight. The sky is perfectly clear and you can see so many bright constellations.,False
4316,not_disaster,False,non-disaster,Just thinking that Trying out a new coding framework today. It simplifies state management and cuts down on boilerplate code significantly. Life is good.,False
4317,not_disaster,False,non-disaster,Quick update: Walking through the quiet canals of Venice. It feels like stepping straight back into history. :),False
4318,not_disaster,False,non-disaster,"Honestly, Learning to play a classic classical song on the acoustic guitar. It is challenging but highly rewarding. :)",False
4319,not_disaster,False,non-disaster,So glad that Just arrived in New York City! Ready to see a Broadway show and get some famous New York style pizza. Life is good.,False
4320,not_disaster,False,non-disaster,Just wanted to share: Visiting the historic ruins in Rome. It is incredible how well these ancient structures have survived. Life is good.,False
4321,not_disaster,False,non-disaster,Really enjoying this. Having a quiet evening at home watching a classic movie. It is nice to just relax and unwind after a busy week. :),False
4322,not_disaster,False,non-disaster,"Wow, I love spending my Sunday afternoons sketching in my notebook. It is a wonderful creative outlet for me. Recommended.",False
4323,not_disaster,False,non-disaster,So glad that Just signed up for a half marathon next month! Time to start a structured training plan and build endurance. Can't complain!,False
4324,not_disaster,False,non-disaster,Really enjoying this. A hot bowl of chicken noodle soup is so comforting on a chilly rainy evening like this one. :),False
4325,not_disaster,False,non-disaster,So glad that Enjoying a relaxing weekend getaway at a cozy cabin in the woods. Reading by the fireplace. Love it.,False
4326,not_disaster,False,non-disaster,"Honestly, Tried out a new ramen spot in the city. The rich broth and fresh noodles were absolutely incredible. Perfect.",False
4327,not_disaster,False,non-disaster,"Wow, Going to the local gym to complete an intense weightlifting session. Consistency is the key to progress. Life is good.",False
4328,not_disaster,False,non-disaster,"Honestly, Had a really productive day at work today. Checked off everything on my to-do list before the weekend started. What a day!",False
4329,not_disaster,False,non-disaster,Just wanted to share: Having a quiet evening at home watching a classic movie. It is nice to just relax and unwind after a busy week. Perfect.,False
4330,not_disaster,False,non-disaster,Really enjoying this. Tried out a new ramen spot in the city. The rich broth and fresh noodles were absolutely incredible. #blessed,False
4331,not_disaster,False,non-disaster,"Honestly, Cooking a homemade three-course dinner for my friends tonight. On the menu: steak, roasted vegetables, and tiramisu. Recommended.",False
4332,not_disaster,False,non-disaster,"So glad that Visited a local farmers market today. Picked up fresh organic strawberries, tomatoes, and homemade honey. Recommended.",False
4333,not_disaster,False,non-disaster,"Enjoying a refreshing fruit smoothie after a long workout. Packed with fresh berries, spinach, and protein. :)",False
4334,not_disaster,False,non-disaster,Quick update: Taking photos of local architecture and nature around the city. Capturing beautiful light during golden hour. Life is good.,False
4335,not_disaster,False,non-disaster,Quick update: Walking my dog in the park this evening. He loves chasing after tennis balls and meeting other friendly dogs. What a day!,False
4336,not_disaster,False,non-disaster,Just wanted to share: The new flagship smartphone was just announced today! The camera upgrades and battery life improvements look fantastic. Life is good.,False
4337,not_disaster,False,non-disaster,Really enjoying this. Started learning how to play tennis this weekend. It is much more challenging than it looks but very fun. :),False
4338,not_disaster,False,non-disaster,Today was great! Organizing my study room and clearing out old files. A clean and tidy workspace makes me feel so much more productive. Can't complain!,False
4339,not_disaster,False,non-disaster,"Wow, Great basketball game today. Both teams played with incredible energy and the defense was top-notch. Highly satisfied.",False
4340,not_disaster,False,non-disaster,Really enjoying this. Walking my dog in the park this evening. He loves chasing after tennis balls and meeting other friendly dogs. Highly satisfied.,False
4341,not_disaster,False,non-disaster,Really enjoying this. Met up with an old high school friend for coffee today. It was wonderful catching up and sharing stories. Life is good.,False
4342,not_disaster,False,non-disaster,The new flagship smartphone was just announced today! The camera upgrades and battery life improvements look fantastic. What a day!,False
4343,not_disaster,False,non-disaster,"Really enjoying this. Visited a local farmers market today. Picked up fresh organic strawberries, tomatoes, and homemade honey. Highly satisfied.",False
4344,not_disaster,False,non-disaster,Just wanted to share: Going to the local gym to complete an intense weightlifting session. Consistency is the key to progress. #blessed,False
4345,not_disaster,False,non-disaster,"Wow, Just signed up for a half marathon next month! Time to start a structured training plan and build endurance. Perfect.",False
4346,not_disaster,False,non-disaster,Really enjoying this. Started learning how to play tennis this weekend. It is much more challenging than it looks but very fun. :),False
4347,not_disaster,False,non-disaster,So glad that Learning to play a classic classical song on the acoustic guitar. It is challenging but highly rewarding. :),False
4348,not_disaster,False,non-disaster,Great yoga session this evening. It really helps me stretch out my muscles and clear my mind after a busy week. :),False
4349,not_disaster,False,non-disaster,So glad that The smart home lights I installed yesterday work perfectly. I can control everything with simple voice commands. Love it.,False
4350,not_disaster,False,non-disaster,"Honestly, Started learning how to play tennis this weekend. It is much more challenging than it looks but very fun. Recommended.",False
4351,not_disaster,False,non-disaster,Today was great! Tried out a new ramen spot in the city. The rich broth and fresh noodles were absolutely incredible. Recommended.,False
4352,not_disaster,False,non-disaster,Really enjoying this. Met up with an old high school friend for coffee today. It was wonderful catching up and sharing stories. What a day!,False
4353,not_disaster,False,non-disaster,Just wanted to share: Started learning how to play tennis this weekend. It is much more challenging than it looks but very fun. Recommended.,False
4354,not_disaster,False,non-disaster,Just thinking that Trying out a new coding framework today. It simplifies state management and cuts down on boilerplate code significantly.,False
